金門縣金湖鎮,27368,28402,28833,29413,29856,30171,30400,544,1.82
臺中市梧棲區,56643,57108,57645,57993,58218,58921,59273,1055,1.81
臺東縣蘭嶼鄉,4976,5045,5083,5075,5157,5127,5249,92,1.78
新竹縣湖口鄉,77210,77280,77524,77444,77668,77908,78971,1303,1.68
臺中市太平區,181537,183923,186271,189066,191752,193729,194970,3218,1.68
彰化縣伸港鄉,36182,36464,36756,36957,37121,37449,37740,619,1.67
桃園市蘆竹區,151354,155403,158802,161912,164384,166406,167060,2676,1.63
澎湖縣七美鄉,3754,3749,3755,3856,3825,3799,3885,60,1.57
新北市鶯歌區,89075,87965,87231,86593,86361,86869,87674,1313,1.52
臺中市烏日區,71520,72514,73647,74554,75372,75610,76494,1122,1.49
新北市坪林區,6455,6490,6538,6528,6612,6689,6703,91,1.38
臺中市西屯區,218540,221785,224601,227043,228630,230501,231730,3100,1.36
苗栗縣頭份市,102654,103239,103157,103147,103081,103701,104441,1360,1.32
臺中市清水區,85957,86146,86350,86420,86862,87587,88009,1147,1.32
花蓮縣秀林鄉,15494,15666,15796,15889,15939,15953,16143,204,1.28
苗栗縣竹南鎮,83622,84469,85010,85587,86130,86565,87190,1060,1.23
嘉義縣太保市,37038,37212,37497,37781,38069,38301,38536,467,1.23
臺中市沙鹿區,87742,89592,91338,92645,94079,94755,95226,1147,1.22
新北市新莊區,411711,413243,414156,416524,417754,420473,422653,4899,1.17
臺南市安南區,187775,189620,191196,192224,193438,194228,195623,2185,1.13
高雄市鳥松區,43735,43965,44265,44291,44469,44960,44938,469,1.05
桃園市龍潭區,116211,118433,120201,121822,123175,124031,124408,1233,1
桃園市平鎮區,212328,217887,221587,224219,226412,228436,228611,2199,0.97
高雄市鼓山區,135667,136665,138099,139259,140133,141055,141488,1355,0.97
基隆市信義區,51264,51604,51868,52035,52662,52778,53168,506,0.96
新北市三峽區,111588,112708,114180,114926,115820,116478,116917,1097,0.95
澎湖縣馬公市,60335,60924,61740,62308,62610,62999,63206,596,0.95
新竹縣新豐鄉,55826,56125,56452,56836,56980,57292,57511,531,0.93
桃園市大溪區,91887,93343,94102,94451,94885,95550,95664,779,0.82
澎湖縣白沙鄉,9799,9710,9799,9817,9827,9833,9907,80,0.81
屏東縣春日鄉,4866,4806,4855,4867,4909,4944,4947,38,0.77
新竹縣竹東鎮,96059,96311,96817,96918,96380,97127,97100,720,0.75
臺中市南區,120128,121786,123502,125067,125874,126571,126769,895,0.71
臺南市仁德區,73099,73887,74637,75518,75878,76094,76385,507,0.67
臺南市安平區,64898,65380,65813,66496,66775,67119,67213,438,0.66
新竹市北區,148753,149156,149993,150636,151679,152351,152612,933,0.62
新北市土城區,239270,238703,238500,238067,236901,237696,238277,1376,0.58
新北市蘆洲區,199750,200095,200702,201309,201332,201883,202456,1124,0.56
臺南市中西區,77910,77498,76967,77770,78167,78493,78556,389,0.5
臺中市大里區,206318,208406,210285,211492,212104,212711,213117,1013,0.48
新竹市香山區,76392,76762,77518,77943,78390,78611,78744,354,0.45
新北市新店區,299730,300267,301168,302089,302231,303445,303532,1301,0.43
新北市板橋區,555914,554236,552285,551480,554742,556897,557114,2372,0.43
新北市深坑區,23636,23594,23683,23660,23634,23725,23723,89,0.38
南投縣草屯鎮,99209,98837,98431,97875,97119,97608,97489,370,0.38
花蓮縣吉安鄉,82577,83240,83656,83747,83221,83583,83507,286,0.34
臺中市潭子區,105165,106557,107530,108288,108952,109324,109309,357,0.33
高雄市湖內區,29399,29615,29876,29803,29794,29684,29882,88,0.3
宜蘭縣冬山鄉,53482,53634,53327,53289,52880,53103,53024,144,0.27
宜蘭縣壯圍鄉,24492,24258,24236,24250,24302,24424,24366,64,0.26
桃園市新屋區,48058,48409,48772,48953,49210,49256,49333,123,0.25
高雄市左營區,195643,196244,196936,197072,196872,197728,197306,434,0.22
臺南市永康區,228651,230806,232210,233905,234891,235699,235415,524,0.22
屏東縣來義鄉,7648,7570,7494,7465,7433,7427,7448,15,0.2
雲林縣斗六市,108098,108359,108401,108567,108542,108606,108677,135,0.12
臺中市龍井區,76164,76666,77236,77818,77998,78027,78095,97,0.12
彰化縣北斗鎮,33198,33225,33253,33355,33321,33348,33358,37,0.11
雲林縣虎尾鎮,70269,70551,70815,70892,70844,70994,70899,55,0.08
澎湖縣西嶼鄉,8438,8417,8403,8408,8349,8306,8353,4,0.05
高雄市鳳山區,359576,354093,356320,357768,359120,359519,359882,57,0.02
高雄市那瑪夏區,3204,3149,3131,3125,3148,3146,3147,-1,-0.03
嘉義縣民雄鄉,71903,71862,71834,71693,71367,71362,71317,-50,-0.07
宜蘭縣員山鄉,32377,32277,32376,32458,32281,32284,32258,-23,-0.07
屏東縣潮州鎮,54738,54719,54703,54377,53893,53831,53842,-51,-0.09
屏東縣三地門鄉,7784,7701,7662,7644,7697,7673,7689,-8,-0.1
臺中市大雅區,92628,93661,94488,95203,95815,95772,95693,-122,-0.13
新北市三重區,389325,388447,388581,387484,385826,386336,385328,-498,-0.13
高雄市大寮區,111191,111663,112258,112397,112421,112259,112265,-156,-0.14
基隆市暖暖區,38188,38379,38407,38708,38619,38535,38548,-71,-0.18
新竹縣寶山鄉,14365,14325,14378,14550,14647,14626,14619,-28,-0.19
花蓮縣鳳林鎮,11237,11115,11004,10861,10846,10802,10821,-25,-0.23
新竹縣新埔鎮,34427,34111,33737,33415,33104,32798,33027,-77,-0.23
高雄市小港區,156171,156256,157023,157475,157742,157793,157356,-386,-0.24
金門縣金沙鎮,19465,20107,20312,20535,20784,20802,20732,-52,-0.25
新北市樹林區,184167,184249,184400,184149,183946,183926,183470,-476,-0.26
高雄市岡山區,97751,97827,97643,97329,97103,97127,96841,-262,-0.27
臺中市神岡區,64956,65178,65496,65553,65711,65679,65529,-182,-0.28
彰化縣鹿港鎮,86100,86407,86709,86799,86818,86931,86550,-268,-0.31
基隆市七堵區,53974,54060,54103,53972,53782,53732,53615,-167,-0.31
新北市中和區,415226,414304,414266,413590,412486,413069,411214,-1272,-0.31
臺南市新化區,43782,43828,43727,43630,43456,43254,43317,-139,-0.32
連江縣南竿鄉,7496,7409,7382,7544,7663,7599,7638,-25,-0.33
新北市烏來區,6165,6187,6212,6320,6438,6433,6416,-22,-0.34
臺中市東區,74922,75182,75396,75811,76175,75943,75913,-262,-0.34
臺南市歸仁區,67504,67906,68170,68424,68403,68135,68164,-239,-0.35
宜蘭縣宜蘭市,95885,96051,95907,95918,95732,95562,95395,-337,-0.35
臺南市安定區,30298,30331,30447,30564,30483,30413,30374,-109,-0.36
新北市泰山區,78370,78707,78817,78911,78708,78751,78412,-296,-0.38
高雄市茄萣區,30690,30551,30412,30217,30089,30006,29960,-129,-0.43
南投縣南投市,102314,101622,100960,100180,99519,99199,99081,-438,-0.44
屏東縣九如鄉,22172,22090,22083,22110,22061,21989,21962,-99,-0.45
臺南市官田區,21706,21685,21535,21448,21314,21371,21212,-102,-0.48
臺南市佳里區,59533,59555,59458,59380,59083,59089,58785,-298,-0.5
彰化縣員林市,124725,124837,124932,124632,124890,125008,124263,-627,-0.5
花蓮縣新城鄉,20286,20216,20274,20185,20159,20083,20058,-101,-0.5
新竹縣尖石鄉,9506,9417,9412,9543,9695,9638,9646,-49,-0.51
高雄市林園區,70476,70401,70201,69990,69870,69604,69478,-392,-0.56
臺中市豐原區,166458,166749,166778,166879,167025,166875,166053,-972,-0.58
彰化縣彰化市,235022,235010,234690,233613,232729,232259,231317,-1412,-0.61
高雄市前金區,27832,27388,27151,26991,26831,26879,26668,-163,-0.61
嘉義縣水上鄉,50726,50431,50084,49744,49316,49195,49012,-304,-0.62
苗栗縣苗栗市,90963,90469,89892,89165,88216,87976,87671,-545,-0.62
基隆市安樂區,81580,81329,82014,82358,82294,82267,81776,-518,-0.63
臺中市北區,147471,147547,147585,147653,147557,147391,146590,-967,-0.66
宜蘭縣三星鄉,21503,21441,21422,21467,21359,21278,21215,-144,-0.67
臺南市西港區,24896,24921,24870,24758,24690,24554,24522,-168,-0.68
臺南市東區,190233,188865,187834,186841,186250,186009,184958,-1292,-0.69
屏東縣長治鄉,30429,30305,30159,30008,29677,29536,29470,-207,-0.7
臺東縣臺東市,106929,106759,106368,105960,105573,105202,104803,-770,-0.73
金門縣金城鎮,40933,42344,42726,43285,43325,43253,43000,-325,-0.75
新竹縣芎林鄉,20301,20284,20165,20061,20025,19934,19872,-153,-0.76
屏東縣泰武鄉,5289,5217,5262,5271,5392,5408,5351,-41,-0.76
彰化縣和美鎮,90741,91113,91162,90986,90782,90530,90095,-687,-0.76
屏東縣萬丹鄉,52085,51647,51261,50935,50514,50427,50126,-388,-0.77
新北市永和區,227267,225409,223999,222585,221098,220595,219364,-1734,-0.78
臺中市后里區,54106,54344,54332,54482,54775,54666,54343,-432,-0.79
嘉義市西區,147513,147466,147412,147295,147460,146865,146290,-1170,-0.79
臺中市霧峰區,64496,64657,64898,65393,65619,65419,65094,-525,-0.8
高雄市大社區,34455,34566,34615,34577,34604,34410,34324,-280,-0.81
臺南市南區,125691,125738,125768,125394,124824,124696,123789,-1035,-0.83
彰化縣埔心鄉,34905,34833,34788,34836,34745,34734,34451,-294,-0.85
基隆市中正區,53094,52710,52572,52163,51670,51483,51224,-446,-0.86
雲林縣斗南鎮,46013,45590,45227,44941,44547,44296,44154,-393,-0.88
屏東縣瑪家鄉,6718,6769,6773,6746,6829,6787,6768,-61,-0.89
臺中市外埔區,31800,31899,32034,32185,32230,32224,31940,-290,-0.9
屏東縣崁頂鄉,16374,16155,15916,15720,15519,15419,15378,-141,-0.91
嘉義縣大埔鄉,4658,4621,4610,4564,4603,4596,4560,-43,-0.93
臺中市大肚區,56364,56627,57207,57322,57324,57085,56777,-547,-0.95
南投縣仁愛鄉,15850,15771,15709,15748,15969,15905,15818,-151,-0.95
臺中市西區,115731,115693,115747,115627,115698,115273,114583,-1115,-0.96
宜蘭縣礁溪鄉,35945,35838,35948,35777,35619,35417,35274,-345,-0.97
屏東縣屏東市,203866,202562,201644,200452,199606,198990,197647,-1959,-0.98
彰化縣溪湖鎮,55788,55742,55675,55686,55365,55185,54814,-551,-1
金門縣烈嶼鄉,11978,12450,12568,12700,12861,12749,12733,-128,-1
宜蘭縣南澳鄉,6147,6051,5938,5900,6015,5970,5954,-61,-1.01
嘉義縣中埔鄉,46156,45724,45395,44974,44584,44325,44131,-453,-1.02
彰化縣社頭鄉,43705,43492,43342,43144,42882,42573,42436,-446,-1.04
嘉義縣朴子市,43250,42956,42585,42382,42112,41855,41669,-443,-1.05
高雄市新興區,52534,51955,51431,51153,51032,51014,50490,-542,-1.06
彰化縣秀水鄉,39326,39352,39344,39357,39291,39068,38872,-419,-1.07
花蓮縣卓溪鄉,6210,6037,6036,6066,6101,6035,6036,-65,-1.07
臺東縣金峰鄉,3669,3586,3612,3653,3739,3703,3699,-40,-1.07
宜蘭縣頭城鎮,29890,29798,29666,29398,29133,28985,28819,-314,-1.08
高雄市燕巢區,30397,30124,29960,29922,29820,29686,29493,-327,-1.1
高雄市阿蓮區,29566,29319,29093,28844,28658,28489,28331,-327,-1.14
彰化縣線西鄉,17119,17040,16939,16928,16860,16733,16665,-195,-1.16
高雄市梓官區,36384,36429,36252,36116,35940,35750,35517,-423,-1.18
嘉義市東區,123370,122900,122462,122103,121162,120825,119715,-1447,-1.19
高雄市三民區,336868,347619,346169,344888,343243,340913,339269,-4045,-1.19
臺南市關廟區,34865,34719,34601,34433,34353,34202,33941,-412,-1.2
臺南市麻豆區,45067,44987,44812,44603,44260,43993,43713,-547,-1.24
嘉義縣阿里山鄉,5764,5721,5664,5631,5597,5544,5527,-70,-1.25
花蓮縣花蓮市,106368,105724,105034,104380,103841,103404,102539,-1302,-1.25
屏東縣里港鄉,26814,27040,26995,26459,26044,25853,25707,-337,-1.29
雲林縣西螺鎮,47187,46840,46597,46244,46064,45723,45463,-601,-1.3
屏東縣恆春鎮,30859,30874,30783,30726,30818,30662,30414,-404,-1.31
宜蘭縣羅東鎮,72533,72404,72485,72319,72433,71898,71484,-949,-1.31
高雄市前鎮區,193952,192593,191262,189839,188340,187524,185828,-2512,-1.33
彰化縣花壇鄉,45916,45984,46142,45924,45853,45566,45232,-621,-1.35
雲林縣莿桐鄉,29599,29232,29089,28939,28703,28524,28311,-392,-1.37
彰化縣福興鄉,47810,47618,47479,47332,47059,46748,46399,-660,-1.4
高雄市苓雅區,175854,174515,172895,171033,169648,168825,167280,-2368,-1.4
南投縣埔里鎮,83021,82212,81574,81033,80340,79789,79191,-1149,-1.43
彰化縣埤頭鄉,31045,30869,30797,30642,30508,30394,30072,-436,-1.43
苗栗縣苑裡鎮,48589,47849,47040,45976,45211,44848,44562,-649,-1.44
屏東縣內埔鄉,56148,55644,55181,54707,54115,53583,53330,-785,-1.45
臺南市學甲區,26949,26652,26377,26078,25665,25501,25293,-372,-1.45
高雄市永安區,14148,14152,14039,13980,13909,13786,13705,-204,-1.47
高雄市大樹區,43190,43161,43067,42757,42390,42142,41764,-626,-1.48
臺南市北區,132558,132651,133091,132726,132112,131480,130094,-2018,-1.53
臺東縣池上鄉,8591,8488,8375,8248,8199,8141,8073,-126,-1.54
高雄市路竹區,53064,53033,53007,52761,52538,52185,51726,-812,-1.55
臺南市鹽水區,26322,26085,25871,25583,25395,25223,25001,-394,-1.55
雲林縣古坑鄉,32686,32326,31995,31708,31358,31202,30868,-490,-1.56
新北市萬里區,22678,22642,22490,22296,22068,21872,21710,-358,-1.62
臺南市新營區,78231,78165,78101,77966,77617,76969,76331,-1286,-1.66
彰化縣芬園鄉,24155,24003,23881,23755,23583,23383,23188,-395,-1.67
嘉義縣大林鎮,32159,31697,31379,31198,30896,30684,30381,-515,-1.67
彰化縣埔鹽鄉,33184,32954,32782,32587,32460,32183,31919,-541,-1.67
宜蘭縣大同鄉,6127,6080,6083,6102,6242,6143,6137,-105,-1.68
彰化縣二林鎮,52330,51882,51516,50980,50536,50075,49687,-849,-1.68
雲林縣土庫鎮,29697,29401,29275,28932,28794,28544,28305,-489,-1.7
臺北市內湖區,285767,287566,287733,287771,287429,285795,282525,-4904,-1.71
臺東縣綠島鄉,3808,3775,3724,3926,4097,4045,4026,-71,-1.73
嘉義縣新港鄉,33186,32797,32385,31935,31723,31420,31162,-561,-1.77
臺東縣卑南鄉,17700,17507,17443,17399,17269,17132,16961,-308,-1.78
臺南市柳營區,21828,21629,21520,21365,21205,21068,20826,-379,-1.79
彰化縣永靖鄉,38200,37985,37773,37334,36962,36651,36300,-662,-1.79
南投縣魚池鄉,16501,16289,16154,15946,15753,15611,15466,-287,-1.82
屏東縣東港鎮,48262,48058,48097,47866,47613,47161,46731,-882,-1.85
臺中市和平區,10825,10726,10795,10949,11015,10902,10809,-206,-1.87
臺中市中區,19323,19020,18708,18450,18514,18390,18168,-346,-1.87
彰化縣竹塘鄉,15863,15638,15491,15303,15095,14926,14808,-287,-1.9
新北市三芝區,23480,23487,23369,23200,22978,22768,22540,-438,-1.91
臺中市石岡區,15405,15295,15174,15066,14956,14758,14670,-286,-1.91
臺中市大甲區,77607,77714,77656,77761,77625,76822,76130,-1495,-1.93
臺南市下營區,25068,24786,24508,24239,23916,23686,23452,-464,-1.94
臺東縣海端鄉,4378,4322,4283,4222,4186,4120,4105,-81,-1.94
屏東縣萬巒鄉,20918,20765,20609,20556,20593,20473,20189,-404,-1.96
屏東縣琉球鄉,12675,12517,12423,12337,12364,12232,12121,-243,-1.97
高雄市彌陀區,19854,19655,19555,19383,19252,19049,18872,-380,-1.97
南投縣竹山鎮,56662,56053,55493,55060,54540,53932,53464,-1076,-1.97
基隆市中山區,48733,48397,48115,47908,47398,46897,46459,-939,-1.98
南投縣名間鄉,40019,39666,39220,38796,38265,37951,37507,-758,-1.98
彰化縣田中鎮,42745,42490,42152,41890,41541,41244,40717,-824,-1.98
臺東縣太麻里鄉,11507,11374,11304,11163,11147,10984,10925,-222,-1.99
花蓮縣壽豐鄉,18237,18195,18146,18043,17949,17820,17589,-360,-2.01
臺北市大安區,313693,313058,311506,309969,308843,307631,302644,-6199,-2.01
彰化縣溪州鄉,30753,30539,30391,30060,29760,29411,29158,-602,-2.02
高雄市桃源區,4296,4239,4220,4246,4311,4261,4223,-88,-2.04
雲林縣北港鎮,41528,41006,40658,40278,39905,39397,39089,-816,-2.04
宜蘭縣蘇澳鎮,41018,40726,40493,40056,39682,39155,38864,-818,-2.06
臺北市文山區,273921,275367,275231,274424,273762,271806,268130,-5632,-2.06
臺中市新社區,25242,25086,24947,24754,24576,24289,24064,-512,-2.08
臺中市大安區,19654,19542,19409,19303,19267,19111,18864,-403,-2.09
高雄市鹽埕區,25400,25032,24659,24219,24059,23889,23553,-506,-2.1
臺北市北投區,257520,257862,257370,256456,255532,253319,250144,-5388,-2.11
新北市石碇區,7864,7855,7736,7683,7731,7629,7565,-166,-2.15
高雄市杉林區,12531,12383,12201,12038,11795,11681,11541,-254,-2.15
基隆市仁愛區,46244,45626,45021,44314,43730,43201,42787,-943,-2.16
臺中市東勢區,51485,51308,50952,50714,50256,49773,49169,-1087,-2.16
臺南市六甲區,22832,22586,22406,22275,22148,21886,21668,-480,-2.17
南投縣信義鄉,16813,16525,16381,16253,16230,16006,15878,-352,-2.17
臺東縣延平鄉,3614,3575,3523,3551,3628,3540,3549,-79,-2.18
嘉義縣番路鄉,12089,11865,11695,11599,11430,11262,11180,-250,-2.19
嘉義縣竹崎鄉,36924,36546,36226,35962,35584,35207,34797,-787,-2.21
雲林縣大埤鄉,19989,19727,19480,19263,19030,18801,18604,-426,-2.24
新北市瑞芳區,41315,40976,40600,40353,39982,39536,39077,-905,-2.26
臺北市中正區,163388,162475,160403,159608,159000,158014,155397,-3603,-2.27
雲林縣崙背鄉,25896,25469,25083,24678,24345,24025,23784,-561,-2.3
彰化縣芳苑鄉,34744,34352,34039,33714,33489,33084,32720,-769,-2.3
屏東縣獅子鄉,4882,4806,4827,4806,4954,4912,4839,-115,-2.32
屏東縣牡丹鄉,4864,4767,4853,4926,4981,4867,4865,-116,-2.33
彰化縣田尾鄉,27834,27567,27567,27462,27336,26993,26691,-645,-2.36
臺北市南港區,121257,122245,122516,122155,121670,120297,118758,-2912,-2.39
屏東縣麟洛鄉,11313,11231,11125,11076,11036,10906,10770,-266,-2.41
高雄市旗山區,38100,37770,37342,36940,36652,36313,35764,-888,-2.42
臺北市中山區,230496,231350,231247,230710,229456,227387,223876,-5580,-2.43
高雄市甲仙區,6420,6291,6214,6107,6026,5943,5877,-149,-2.47
高雄市美濃區,41258,40810,40399,39973,39589,39074,38611,-978,-2.47
屏東縣高樹鄉,25520,25163,24882,24622,24384,24006,23775,-609,-2.5
臺南市後壁區,24589,24329,24066,23718,23346,23001,22755,-591,-2.53
高雄市旗津區,28958,29008,28898,28763,28506,28129,27785,-721,-2.53
臺東縣達仁鄉,3721,3589,3524,3518,3580,3499,3489,-91,-2.54
南投縣鹿谷鄉,18538,18234,18010,17808,17687,17509,17231,-456,-2.58
臺南市山上區,7500,7437,7359,7314,7317,7199,7128,-189,-2.58
屏東縣南州鄉,11026,10857,10808,10670,10639,10513,10364,-275,-2.58
南投縣中寮鄉,15566,15353,15083,14842,14680,14495,14301,-379,-2.58
臺南市七股區,23608,23365,23172,22974,22732,22299,22142,-590,-2.6
苗栗縣公館鄉,34847,34536,34210,33773,33261,32754,32397,-864,-2.6
花蓮縣玉里鎮,25396,25013,24740,24345,24007,23648,23381,-626,-2.61
臺北市松山區,210473,209714,208326,206988,205702,204193,200316,-5386,-2.62
屏東縣佳冬鄉,20247,19905,19689,19380,19121,18846,18620,-501,-2.62
屏東縣枋寮鄉,25482,25120,24826,24571,24323,24023,23680,-643,-2.64
花蓮縣富里鄉,10849,10633,10557,10413,10277,10161,10004,-273,-2.66
新竹縣關西鎮,30751,29936,29408,28896,28537,28055,27775,-762,-2.67
屏東縣新園鄉,36692,36217,35680,35321,34880,34468,33939,-941,-2.7
苗栗縣通霄鎮,36941,36172,35433,34691,33992,33471,33061,-931,-2.74
屏東縣鹽埔鄉,26629,26361,26199,25997,25719,25332,24999,-720,-2.8
臺北市士林區,290455,290694,289939,288295,286544,283459,278451,-8093,-2.82
臺南市玉井區,14561,14388,14281,14151,13997,13769,13602,-395,-2.82
花蓮縣萬榮鄉,6530,6420,6440,6384,6419,6313,6237,-182,-2.84
苗栗縣後龍鎮,38360,37837,37251,36750,36257,35675,35221,-1036,-2.86
嘉義縣鹿草鄉,16384,16119,15808,15577,15358,15118,14913,-445,-2.9
嘉義縣布袋鎮,28423,27954,27509,27143,26773,26381,25990,-783,-2.92
屏東縣林邊鄉,19235,18896,18317,18080,17795,17583,17275,-520,-2.92
金門縣烏坵鄉,672,663,669,685,682,679,662,-20,-2.93
屏東縣竹田鄉,17719,17544,17351,17158,17119,16863,16615,-504,-2.94
南投縣水里鄉,18717,18339,18015,17803,17496,17247,16980,-516,-2.95
臺北市大同區,130973,130929,130071,129278,127625,126043,123849,-3776,-2.96
新北市金山區,22400,22260,22207,22015,21774,21396,21127,-647,-2.97
臺南市將軍區,20568,20309,20051,19849,19664,19353,19073,-591,-3.01
雲林縣臺西鄉,24995,24576,24212,23954,23730,23312,23012,-718,-3.03
花蓮縣瑞穗鄉,12107,11926,11757,11653,11668,11433,11312,-356,-3.05
新竹縣橫山鄉,13810,13515,13298,13064,12942,12789,12547,-395,-3.05
臺南市東山區,21920,21603,21320,21049,20788,20449,20152,-636,-3.06
臺南市白河區,29731,29271,28819,28520,28105,27688,27245,-860,-3.06
雲林縣二崙鄉,28323,27939,27518,27255,26855,26371,26029,-826,-3.08
嘉義縣梅山鄉,20304,20010,19800,19475,19282,18963,18687,-595,-3.09
雲林縣林內鄉,18970,18664,18453,18230,17995,17776,17434,-561,-3.12
南投縣集集鎮,11390,11229,11035,10904,10804,10615,10461,-343,-3.17
屏東縣霧臺鄉,3435,3329,3285,3246,3354,3295,3247,-107,-3.19
高雄市內門區,15178,14978,14743,14540,14437,14195,13976,-461,-3.19
苗栗縣卓蘭鎮,18353,18057,17612,17134,16732,16448,16196,-536,-3.2
雲林縣口湖鄉,29017,28489,28074,27653,27276,26830,26403,-873,-3.2
新竹縣北埔鄉,9784,9691,9531,9390,9335,9178,9035,-300,-3.21
臺東縣關山鎮,9111,8923,8811,8742,8703,8575,8420,-283,-3.25
臺東縣東河鄉,9000,8847,8686,8517,8479,8349,8203,-276,-3.26
花蓮縣光復鄉,13395,13219,13032,12888,12789,12536,12369,-420,-3.28
新竹縣峨眉鄉,5744,5642,5593,5538,5587,5479,5403,-184,-3.29
苗栗縣銅鑼鄉,18909,18710,18465,18138,17871,17588,17279,-592,-3.31
嘉義縣東石鄉,26235,25751,25307,24969,24580,24194,23766,-814,-3.31
嘉義縣六腳鄉,24613,24202,23787,23318,22960,22540,22196,-764,-3.33
苗栗縣三義鄉,17235,17020,16813,16530,16204,15970,15665,-539,-3.33
高雄市田寮區,7680,7473,7340,7245,7159,7043,6919,-240,-3.35
雲林縣褒忠鄉,13605,13349,13167,13010,12912,12682,12477,-435,-3.37
彰化縣二水鄉,15830,15629,15500,15325,15153,14843,14642,-511,-3.37
臺北市萬華區,194715,194339,193539,191850,189603,187076,183088,-6515,-3.44
臺東縣鹿野鄉,8202,8107,8018,7951,7875,7744,7601,-274,-3.48
屏東縣車城鄉,9121,8917,8741,8586,8577,8403,8278,-299,-3.49
嘉義縣義竹鄉,19578,19258,18822,18486,18242,17883,17602,-640,-3.51
雲林縣四湖鄉,25415,24742,24151,23667,23209,22749,22387,-822,-3.54
南投縣國姓鄉,19715,19360,19098,18803,18629,18245,17965,-664,-3.56
臺東縣長濱鄉,7756,7579,7399,7260,7182,7021,6926,-256,-3.56
彰化縣大城鄉,17797,17516,17284,16987,16717,16359,16119,-598,-3.58
臺北市信義區,229657,229211,227823,225753,223406,220021,215240,-8166,-3.66
嘉義縣溪口鄉,15393,15113,14933,14751,14592,14283,14055,-537,-3.68
雲林縣元長鄉,27307,26857,26361,25980,25643,25118,24694,-949,-3.7
臺南市南化區,9001,8893,8838,8787,8724,8583,8398,-326,-3.74
臺南市楠西區,10116,10032,9898,9717,9537,9319,9178,-359,-3.76
苗栗縣三灣鄉,7132,6994,6884,6756,6613,6532,6364,-249,-3.77
臺東縣成功鎮,14943,14652,14411,14238,14059,13748,13505,-554,-3.94
高雄市茂林區,1915,1890,1896,1924,1994,1937,1915,-79,-3.96
苗栗縣獅潭鄉,4725,4606,4475,4417,4331,4231,4158,-173,-3.99
苗栗縣頭屋鄉,11377,11236,11102,10840,10667,10455,10240,-427,-4
臺南市北門區,11691,11527,11333,11188,11051,10830,10601,-450,-4.07
苗栗縣造橋鄉,13456,13354,13166,12952,12701,12473,12177,-524,-4.13
苗栗縣大湖鄉,15549,15276,15070,14738,14482,14194,13884,-598,-4.13
雲林縣東勢鄉,15865,15391,15120,14893,14766,14416,14155,-611,-4.14
屏東縣新埤鄉,10232,10058,9927,9936,9981,9737,9561,-420,-4.21
新北市貢寮區,13115,12860,12706,12552,12301,12033,11782,-519,-4.22
臺南市大內區,10248,10054,9962,9761,9605,9391,9200,-405,-4.22
高雄市六龜區,13663,13467,13217,13016,12939,12633,12391,-548,-4.24
苗栗縣泰安鄉,6157,6045,5930,5883,6039,5888,5782,-257,-4.26
苗栗縣西湖鄉,7589,7466,7288,7154,7033,6877,6729,-304,-4.32
新北市雙溪區,9450,9245,9074,8939,8860,8665,8468,-392,-4.42
